exp_id,seed,k_eval,gen,id,t_spin,h_anchor,h_guard,t_norm,h_norm,diversity,r_0,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,r_13,r_14
HITL,2,40,147,28,2.48468,4.5125,4.51102,0.984961,0.359107,0.0474273,0.15,0.222403,0.249799,0.277799,0.249004,0.224384,0.248557,0.270271,0.25731,0.23228,0.219031,0.206005,0.197172,0.172406,0.15
HITL,2,40,147,29,2.46685,4.5125,4.51149,0.977889,0.359128,0.0474273,0.150286,0.221473,0.252097,0.276572,0.248179,0.222805,0.24688,0.27332,0.255327,0.234558,0.220279,0.207296,0.196998,0.174973,0.151206
HITL,2,40,147,30,2.4747,4.5125,4.51108,0.981005,0.35911,0.0474273,0.150429,0.222108,0.250809,0.278829,0.247675,0.223351,0.248003,0.270545,0.256716,0.233195,0.21926,0.206317,0.195599,0.17522,0.15014
HITL,2,40,147,31,2.43811,4.5125,4.50695,0.966493,0.358924,0.0474273,0.150543,0.222658,0.250641,0.276871,0.247091,0.224008,0.247353,0.268156,0.259547,0.23202,0.220841,0.20684,0.196817,0.173285,0.150356
HITL,2,40,147,32,2.47058,4.5125,4.51107,0.979372,0.359109,0.0474273,0.15,0.22123,0.250571,0.278843,0.247086,0.223083,0.246992,0.270776,0.254594,0.233044,0.219082,0.207746,0.196881,0.174699,0.150725
HITL,2,40,147,33,2.45868,4.5125,4.51163,0.97465,0.359135,0.0474273,0.150528,0.222938,0.25328,0.278324,0.248815,0.223098,0.248359,0.268117,0.257875,0.233337,0.218673,0.207333,0.197744,0.174813,0.150773
HITL,2,40,147,34,2.46484,4.5125,4.50956,0.977093,0.359041,0.0474273,0.15,0.223392,0.252745,0.275741,0.247749,0.222053,0.247661,0.272894,0.255946,0.233381,0.221386,0.206008,0.198889,0.172246,0.15
HITL,2,40,147,35,2.46416,4.5125,4.51098,0.976823,0.359105,0.0474273,0.150511,0.222047,0.249813,0.273713,0.24755,0.223203,0.24631,0.267365,0.25726,0.233915,0.219409,0.206446,0.195175,0.174463,0.15055
HITL,2,40,147,36,2.47562,4.5125,4.50905,0.981369,0.359018,0.0474273,0.15,0.222415,0.252663,0.27775,0.249308,0.223173,0.245634,0.272205,0.258642,0.231616,0.218587,0.205415,0.195028,0.174147,0.150235
HITL,2,40,147,37,2.47601,4.5125,4.5114,0.981524,0.359124,0.0474273,0.15,0.22382,0.25135,0.277186,0.24684,0.221622,0.245553,0.271613,0.257965,0.234236,0.218604,0.205525,0.195173,0.174846,0.15
HITL,2,40,147,38,2.48777,4.5125,4.50972,0.986189,0.359048,0.0474273,0.151033,0.224019,0.253611,0.277728,0.250289,0.222794,0.245611,0.268742,0.258042,0.232827,0.219142,0.206871,0.194813,0.174926,0.15
HITL,2,40,147,39,2.48466,4.5125,4.51021,0.984955,0.35907,0.0474273,0.15,0.223444,0.251509,0.277901,0.248433,0.223708,0.248046,0.271612,0.25896,0.233421,0.219113,0.205975,0.197712,0.17421,0.15051
HITL,2,40,147,40,2.47727,4.5125,4.5099,0.982022,0.359057,0.0474273,0.15,0.221541,0.250764,0.276321,0.247906,0.221824,0.24512,0.270343,0.260106,0.232693,0.21969,0.207009,0.196475,0.176015,0.15
HITL,2,40,147,41,2.45601,4.5125,4.50897,0.973593,0.359015,0.0474273,0.150112,0.221684,0.252368,0.275562,0.245308,0.224513,0.247313,0.271706,0.259198,0.232207,0.219665,0.205792,0.195874,0.176561,0.150309
HITL,2,40,147,42,2.43593,4.5125,4.50983,0.96563,0.359054,0.0474273,0.15,0.22249,0.251715,0.278798,0.247304,0.222045,0.248603,0.270935,0.256215,0.235118,0.218392,0.206267,0.194666,0.177159,0.151773
HITL,2,40,147,43,2.38765,4.5125,4.50911,0.946485,0.359021,0.0474273,0.151703,0.220832,0.250836,0.275655,0.245796,0.223841,0.2451,0.27344,0.260001,0.232507,0.219643,0.207812,0.198481,0.173949,0.150317
HITL,2,40,147,44,2.44244,4.5125,4.51153,0.968211,0.35913,0.0474273,0.15,0.221394,0.249873,0.277886,0.247153,0.222957,0.248246,0.272691,0.256548,0.232692,0.220504,0.207077,0.196019,0.175916,0.151278
HITL,2,40,147,45,2.40953,4.5125,4.50979,0.955161,0.359051,0.0474273,0.151858,0.222759,0.251541,0.27633,0.24598,0.223728,0.24656,0.271589,0.25983,0.232627,0.218131,0.205711,0.194525,0.1749,0.15
HITL,2,40,147,46,2.473,4.5125,4.50903,0.98033,0.359018,0.0474273,0.15,0.223355,0.252604,0.278924,0.248401,0.222629,0.246609,0.271946,0.255128,0.232956,0.219445,0.209139,0.197968,0.174865,0.151033
HITL,2,40,147,47,2.48448,4.5125,4.5115,0.984882,0.359128,0.0474273,0.150138,0.223465,0.251041,0.277353,0.247766,0.224133,0.249466,0.272364,0.253765,0.231214,0.218731,0.206658,0.197998,0.17374,0.15
HITL,2,40,147,48,2.43208,4.5125,4.51099,0.964105,0.359106,0.0474273,0.15,0.222979,0.251485,0.277041,0.247853,0.221946,0.248816,0.27282,0.256232,0.231599,0.218616,0.207778,0.1981,0.175824,0.151467
HITL,2,40,147,49,2.45579,4.5125,4.50381,0.973506,0.358783,0.0474273,0.15,0.223906,0.252234,0.27731,0.24842,0.223066,0.246883,0.266086,0.258234,0.233124,0.220516,0.206696,0.198608,0.173114,0.150471
HITL,2,40,147,50,2.50543,4.5125,4.51049,0.993189,0.359083,0.0474273,0.15,0.221822,0.251942,0.2782,0.249413,0.223692,0.246049,0.273743,0.258995,0.232387,0.220486,0.207931,0.19584,0.174754,0.15
HITL,2,40,147,51,2.42837,4.5125,4.50995,0.96263,0.359059,0.0474273,0.15,0.223367,0.250506,0.279417,0.249044,0.222902,0.244894,0.270657,0.25719,0.233444,0.219051,0.206436,0.197874,0.171993,0.150723
HITL,2,40,147,52,2.42139,4.5125,4.50694,0.959865,0.358924,0.0474273,0.150613,0.222432,0.252756,0.280263,0.247029,0.221923,0.246424,0.275618,0.259976,0.234136,0.218673,0.206563,0.198718,0.173784,0.150597
HITL,2,40,147,53,2.48174,4.5125,4.51124,0.983795,0.359117,0.0474273,0.15,0.222983,0.252895,0.276717,0.248583,0.224232,0.246941,0.271664,0.257451,0.233834,0.219421,0.207438,0.197446,0.173228,0.150967
HITL,2,40,147,54,2.40209,4.5125,4.51007,0.952212,0.359064,0.0474273,0.151292,0.221905,0.251407,0.27941,0.248022,0.223191,0.244541,0.272858,0.25711,0.232712,0.220449,0.207858,0.199006,0.173496,0.150435
HITL,2,40,147,55,2.46955,4.5125,4.51031,0.978962,0.359075,0.0474273,0.150146,0.221972,0.251743,0.278905,0.249859,0.221942,0.247229,0.269949,0.257574,0.231201,0.219429,0.207936,0.195888,0.174028,0.150642
HITL,2,40,147,56,2.42161,4.5125,4.50591,0.959951,0.358877,0.0474273,0.150311,0.221004,0.252472,0.278285,0.247227,0.22356,0.248957,0.269841,0.253795,0.232833,0.219261,0.205502,0.200123,0.172768,0.150598
HITL,2,40,147,57,2.4699,4.5125,4.50913,0.979099,0.359022,0.0474273,0.15,0.222124,0.252262,0.277436,0.247288,0.223168,0.247803,0.276451,0.257906,0.233581,0.218109,0.207077,0.197829,0.174842,0.150654
HITL,2,40,147,58,2.43904,4.5125,4.51059,0.966864,0.359088,0.0474273,0.151057,0.223832,0.250109,0.27801,0.248402,0.220741,0.247408,0.273642,0.25788,0.233316,0.218457,0.207127,0.198062,0.174712,0.15
HITL,2,40,147,59,2.50427,4.5125,4.51008,0.99273,0.359065,0.0474273,0.15,0.223565,0.249929,0.275783,0.248958,0.22198,0.248307,0.271194,0.258654,0.233165,0.219671,0.208719,0.197335,0.173281,0.15
HITL,2,40,147,60,2.44299,4.5125,4.51114,0.968431,0.359112,0.0474273,0.151328,0.225344,0.253211,0.277683,0.248076,0.222965,0.245911,0.27089,0.25909,0.23241,0.220053,0.207837,0.197381,0.173873,0.150302
HITL,2,40,147,61,2.46687,4.5125,4.51192,0.9779,0.359148,0.0474273,0.150137,0.222791,0.251092,0.278631,0.249436,0.222353,0.246489,0.270334,0.258061,0.233159,0.219079,0.203217,0.19457,0.175451,0.150087
HITL,2,40,147,62,2.45982,4.5125,4.51089,0.975102,0.359101,0.0474273,0.150124,0.223589,0.250553,0.279436,0.248276,0.222837,0.246146,0.271299,0.257092,0.233521,0.217982,0.205508,0.197199,0.173303,0.150077
HITL,2,40,147,63,2.48402,4.5125,4.5058,0.984702,0.358872,0.0474273,0.15,0.223875,0.249761,0.27551,0.248472,0.224022,0.245023,0.268074,0.258794,0.232217,0.220039,0.20664,0.196733,0.173377,0.15
HITL,2,40,147,64,2.46217,4.5125,4.51138,0.976037,0.359123,0.0474273,0.15,0.222984,0.248818,0.272529,0.247131,0.224625,0.246396,0.268854,0.259245,0.233353,0.218997,0.207723,0.196859,0.174427,0.151224
HITL,2,40,147,65,2.45379,4.5125,4.5108,0.972712,0.359097,0.0474273,0.151074,0.224299,0.250902,0.278637,0.247508,0.222487,0.248484,0.272038,0.256032,0.234707,0.217189,0.207464,0.196961,0.175836,0.15
HITL,2,40,147,66,2.50152,4.5125,4.51128,0.991639,0.359119,0.0474273,0.150274,0.222441,0.251105,0.276508,0.247719,0.223639,0.247722,0.27034,0.257504,0.233257,0.219498,0.20808,0.195563,0.174703,0.15
HITL,2,40,147,67,2.50381,4.5125,4.5102,0.992548,0.35907,0.0474273,0.15,0.222949,0.252275,0.279343,0.249155,0.221927,0.245162,0.270738,0.258544,0.234902,0.222091,0.208975,0.196942,0.174325,0.150625
HITL,2,40,147,68,2.47457,4.5125,4.51179,0.980952,0.359142,0.0474273,0.150603,0.221199,0.252962,0.277493,0.248255,0.22383,0.248402,0.272061,0.255288,0.231749,0.219401,0.206601,0.197656,0.172967,0.15
HITL,2,40,147,69,2.40546,4.5125,4.5093,0.953547,0.35903,0.0474273,0.150393,0.22203,0.251186,0.277297,0.248555,0.222405,0.246966,0.269124,0.258968,0.232196,0.219902,0.206567,0.195729,0.175853,0.15183
HITL,2,40,147,70,2.50336,4.5125,4.51192,0.992369,0.359148,0.0474273,0.15,0.221702,0.251881,0.278429,0.247532,0.221452,0.247424,0.273201,0.254834,0.233392,0.219695,0.207973,0.19529,0.175364,0.15
HITL,2,40,147,71,2.49341,4.5125,4.51101,0.988423,0.359107,0.0474273,0.15,0.224443,0.253101,0.276635,0.247113,0.22353,0.248421,0.27467,0.257169,0.23303,0.219528,0.206568,0.198586,0.173429,0.15
HITL,2,40,147,72,2.43807,4.5125,4.51174,0.966477,0.35914,0.0474273,0.151498,0.223145,0.251173,0.277152,0.248112,0.223202,0.248279,0.269573,0.2562,0.233484,0.218871,0.206535,0.196896,0.17496,0.150218
HITL,2,40,147,73,2.43933,4.5125,4.50815,0.966977,0.358978,0.0474273,0.150107,0.222397,0.252615,0.277777,0.248856,0.221612,0.248986,0.271474,0.259718,0.233091,0.220237,0.206258,0.198543,0.170759,0.150284
HITL,2,40,147,74,2.46408,4.5125,4.51099,0.976794,0.359106,0.0474273,0.15,0.222552,0.249894,0.274096,0.246874,0.222783,0.245015,0.268344,0.258426,0.233356,0.219756,0.205198,0.197767,0.174106,0.15
HITL,2,40,147,75,2.51605,4.5125,4.51015,0.997403,0.359068,0.0474273,0.150402,0.223005,0.251585,0.275532,0.247724,0.223088,0.249608,0.272704,0.257549,0.235147,0.219324,0.207888,0.196974,0.173537,0.15
HITL,2,40,147,76,2.48114,4.5125,4.50777,0.983559,0.358961,0.0474273,0.15,0.22527,0.2539,0.279087,0.248359,0.224397,0.243055,0.27103,0.258624,0.233303,0.218272,0.208425,0.195448,0.173821,0.15
HITL,2,40,147,77,2.46347,4.5125,4.51082,0.97655,0.359098,0.0474273,0.15,0.222146,0.252066,0.279466,0.247994,0.222776,0.248226,0.269655,0.257709,0.234156,0.218474,0.208114,0.198465,0.174066,0.150931
HITL,2,40,147,78,2.45584,4.5125,4.51154,0.973525,0.35913,0.0474273,0.15,0.222446,0.250889,0.278774,0.247833,0.221883,0.246517,0.271538,0.25886,0.232611,0.218654,0.205137,0.195357,0.175283,0.150441
HITL,2,40,147,79,2.50534,4.5125,4.51031,0.993154,0.359075,0.0474273,0.15,0.223492,0.251575,0.278284,0.250402,0.223989,0.247173,0.272652,0.25899,0.233639,0.219869,0.207432,0.197548,0.172187,0.150254
HITL,2,40,147,80,2.4501,4.5125,4.50756,0.971247,0.358951,0.0474273,0.150859,0.222454,0.251591,0.278945,0.24732,0.223374,0.246483,0.27152,0.259915,0.231319,0.219322,0.207496,0.194304,0.173247,0.15
HITL,2,40,147,81,2.37925,4.5125,4.50955,0.943154,0.359041,0.0474273,0.151236,0.221561,0.250742,0.278973,0.245607,0.224051,0.246567,0.268476,0.257855,0.232315,0.21877,0.206631,0.196555,0.175137,0.151375
HITL,2,40,147,82,2.50462,4.5125,4.51221,0.992869,0.35916,0.0474273,0.150172,0.222332,0.252118,0.278975,0.247846,0.222724,0.247305,0.273257,0.255959,0.233362,0.219824,0.208349,0.195865,0.174292,0.15
HITL,2,40,147,83,2.51704,4.5125,4.51155,0.997796,0.359131,0.0474273,0.15,0.223074,0.251194,0.278298,0.249878,0.223384,0.247455,0.26889,0.258943,0.233721,0.219505,0.20675,0.195632,0.176116,0.15
HITL,2,40,147,84,2.49241,4.5125,4.51176,0.988029,0.35914,0.0474273,0.15,0.224513,0.253064,0.279278,0.247638,0.224962,0.246971,0.272841,0.258935,0.233342,0.22075,0.206391,0.196655,0.172715,0.15
HITL,2,40,147,85,2.4705,4.5125,4.51187,0.97934,0.359145,0.0474273,0.150702,0.223744,0.250641,0.277174,0.24753,0.223787,0.24792,0.272881,0.256973,0.232344,0.218697,0.207007,0.197248,0.173983,0.15
HITL,2,40,147,86,2.49476,4.5125,4.50627,0.988958,0.358893,0.0474273,0.15,0.22315,0.252674,0.275846,0.247272,0.222233,0.246892,0.267427,0.258368,0.233053,0.219579,0.208096,0.196682,0.173709,0.150047
HITL,2,40,147,87,2.47754,4.5125,4.51172,0.982132,0.359138,0.0474273,0.15,0.223218,0.25142,0.278015,0.246981,0.22334,0.246774,0.272388,0.25528,0.232459,0.217708,0.206259,0.196152,0.175981,0.15
HITL,2,40,147,88,2.5226,4.5125,4.50656,1,0.358906,0.0474273,0.15,0.224393,0.25196,0.275029,0.248485,0.223697,0.246554,0.267876,0.257114,0.233584,0.219145,0.207389,0.19604,0.173468,0.15
HITL,2,40,147,89,2.46415,4.5125,4.51095,0.976822,0.359104,0.0474273,0.150495,0.223713,0.252325,0.278913,0.248018,0.223186,0.247325,0.273037,0.257503,0.232833,0.220497,0.206617,0.19776,0.172863,0.15
HITL,2,40,147,90,2.46803,4.5125,4.50904,0.97836,0.359018,0.0474273,0.15,0.222985,0.251429,0.278803,0.249163,0.220965,0.244338,0.274764,0.25665,0.233657,0.218861,0.207127,0.199449,0.175531,0.15
HITL,2,40,147,91,2.47145,4.5125,4.51089,0.979717,0.359101,0.0474273,0.15,0.22218,0.251231,0.277855,0.246931,0.222377,0.248796,0.272143,0.25614,0.233749,0.218956,0.203886,0.196007,0.175229,0.15
HITL,2,40,147,92,2.46436,4.5125,4.51004,0.976904,0.359063,0.0474273,0.150408,0.222279,0.252196,0.27808,0.247891,0.223763,0.244578,0.270604,0.258153,0.232899,0.219345,0.208137,0.19758,0.174705,0.150305
HITL,2,40,147,93,2.42233,4.5125,4.50904,0.960237,0.359018,0.0474273,0.151057,0.221647,0.253249,0.277286,0.247694,0.223296,0.243339,0.271585,0.259919,0.23289,0.218244,0.20676,0.197886,0.173994,0.150159
HITL,2,40,147,94,2.42962,4.5125,4.51121,0.963129,0.359115,0.0474273,0.1506,0.222206,0.249639,0.278638,0.248368,0.222278,0.247849,0.271141,0.257556,0.232469,0.21926,0.207271,0.199454,0.175202,0.15055
HITL,2,40,147,95,2.4452,4.5125,4.51193,0.969305,0.359148,0.0474273,0.150529,0.222718,0.251483,0.277524,0.248265,0.224527,0.248694,0.273876,0.255614,0.231612,0.217783,0.207038,0.197253,0.172587,0.150814
HITL,2,40,147,96,2.46808,4.5125,4.50937,0.978381,0.359033,0.0474273,0.150754,0.22205,0.252075,0.277496,0.247701,0.224386,0.248317,0.269233,0.25761,0.232976,0.218726,0.207224,0.199915,0.174857,0.15
HITL,2,40,147,97,2.48418,4.5125,4.511,0.984764,0.359106,0.0474273,0.150058,0.220945,0.252343,0.278944,0.248471,0.222724,0.246223,0.269812,0.258403,0.2323,0.221362,0.208397,0.19846,0.173277,0.15
HITL,2,40,147,98,2.49189,4.5125,4.50893,0.987823,0.359013,0.0474273,0.15,0.222434,0.25369,0.277204,0.247532,0.222736,0.24896,0.269134,0.257926,0.233785,0.217889,0.208134,0.196979,0.173893,0.150227
HITL,2,40,147,99,2.41563,4.5125,4.51003,0.957581,0.359062,0.0474273,0.151611,0.221552,0.249615,0.272707,0.246365,0.223141,0.245168,0.269464,0.259495,0.233084,0.220217,0.209214,0.199942,0.173507,0.15
HITL,2,40,148,0,2.50375,4.5125,4.5125,0.983495,0.359174,0.0471924,0.15,0.223554,0.252154,0.275697,0.24845,0.222454,0.24698,0.274709,0.258397,0.233975,0.219183,0.207498,0.19808,0.173488,0.15
HITL,2,40,148,1,2.49882,4.5125,4.5125,0.981556,0.359174,0.0471924,0.150072,0.22322,0.250945,0.27769,0.248159,0.2231,0.247889,0.271458,0.257069,0.233342,0.219074,0.20675,0.197084,0.174827,0.15
HITL,2,40,148,2,2.4957,4.5125,4.5125,0.980328,0.359174,0.0471924,0.15,0.222273,0.251811,0.278266,0.247068,0.222658,0.247488,0.273248,0.256147,0.233255,0.219897,0.207436,0.196305,0.174891,0.150152
HITL,2,40,148,3,2.49182,4.5125,4.5125,0.978803,0.359174,0.0471924,0.150218,0.221591,0.250185,0.273833,0.246768,0.224025,0.24656,0.268572,0.259634,0.232802,0.220192,0.207414,0.196397,0.173617,0.15
HITL,2,40,148,4,2.49098,4.5125,4.5125,0.978473,0.359174,0.0471924,0.15,0.223253,0.252396,0.27697,0.247613,0.22312,0.247555,0.269007,0.257662,0.233351,0.219654,0.207828,0.198005,0.173974,0.15031
HITL,2,40,148,5,0.00402345,4.32072,4.32072,0.00046844,0.34202,0.0471924,0.208846,0.172996,0.287405,0.156373,0.28401,0.189059,0.24138,0.164287,0.235508,0.243985,0.245118,0.199191,0.277738,0.162338,0.191062
HITL,2,40,148,6,0.00814922,4.32072,4.32072,0.00209091,0.34202,0.0471924,0.229316,0.256196,0.199832,0.15008,0.15772,0.206709,0.272521,0.185663,0.295183,0.202453,0.266757,0.24419,0.237167,0.204591,0.279106
HITL,2,40,148,7,0.0093283,4.32072,4.32072,0.0025546,0.34202,0.0471924,0.196649,0.256071,0.219904,0.177421,0.288634,0.169527,0.284187,0.250875,0.250074,0.214275,0.173645,0.269217,0.299978,0.215225,0.283404
HITL,2,40,148,8,0.0227518,4.32072,4.32072,0.00783345,0.34202,0.0471924,0.206034,0.268789,0.246181,0.193934,0.184197,0.253409,0.168232,0.225192,0.162074,0.280198,0.272394,0.244521,0.227573,0.23834,0.153524
HITL,2,40,148,9,0.0222311,4.32072,4.32072,0.00762866,0.34202,0.0471924,0.217272,0.171567,0.166427,0.297504,0.201365,0.16805,0.236895,0.159652,0.184629,0.275187,0.22177,0.181974,0.164351,0.174565,0.216816
HITL,2,40,148,10,0.0143101,4.32072,4.32072,0.00451371,0.34202,0.0471924,0.168173,0.189156,0.192299,0.167508,0.186486,0.153956,0.257402,0.253536,0.193323,0.184945,0.219012,0.299288,0.200084,0.195421,0.249225
HITL,2,40,148,11,0.037563,4.32072,4.32072,0.013658,0.34202,0.0471924,0.266244,0.284664,0.290371,0.162491,0.252505,0.298879,0.249494,0.228384,0.223728,0.250664,0.243692,0.170157,0.165053,0.174303,0.222794
HITL,2,40,148,12,0.053645,4.32072,4.32072,0.0199823,0.34202,0.0471924,0.199239,0.186721,0.250214,0.292472,0.256073,0.269922,0.209985,0.298982,0.250998,0.290589,0.257603,0.225556,0.205354,0.190169,0.18035
HITL,2,40,148,13,0.00283226,4.32072,4.32072,0,0.34202,0.0471924,0.18295,0.277847,0.210621,0.162461,0.258833,0.299879,0.263812,0.15938,0.237689,0.177762,0.197528,0.178859,0.200784,0.157098,0.287336
HITL,2,40,148,14,0.0070028,4.32072,4.32072,0.00164008,0.34202,0.0471924,0.226019,0.178419,0.245527,0.164747,0.152785,0.158652,0.196524,0.214774,0.168488,0.189162,0.236001,0.202494,0.24512,0.201037,0.22101
HITL,2,40,148,15,2.47777,4.28688,4.28594,0.973279,0.338951,0.0471924,0.150225,0.222445,0.25097,0.277761,0.249413,0.223973,0.247671,0.271225,0.257824,0.232291,0.217713,0.207494,0.197131,0.176095,0.150676
HITL,2,40,148,16,2.51819,4.07253,4.06856,0.989174,0.319642,0.0471924,0.15,0.223539,0.250715,0.275122,0.249608,0.222822,0.246111,0.270386,0.257928,0.234475,0.218799,0.208735,0.198328,0.176469,0.15
HITL,2,40,148,17,2.44849,4.07253,4.06815,0.961765,0.319624,0.0471924,0.150873,0.22452,0.25241,0.27785,0.249447,0.223812,0.248548,0.268672,0.258834,0.233435,0.219123,0.206222,0.196425,0.174688,0.150952
HITL,2,40,148,18,2.46708,4.07253,4.0699,0.969075,0.319703,0.0471924,0.150796,0.222703,0.252229,0.27784,0.248197,0.223272,0.246044,0.274852,0.260276,0.233048,0.219405,0.208519,0.196467,0.173793,0.15
HITL,2,40,148,19,2.49425,4.07253,4.07067,0.979758,0.319737,0.0471924,0.150714,0.223366,0.253004,0.278625,0.248796,0.223679,0.246632,0.275743,0.258073,0.233605,0.220396,0.208282,0.196188,0.174393,0.15
HITL,2,40,148,20,2.4344,4.28688,4.28592,0.956225,0.33895,0.0471924,0.15,0.222783,0.250925,0.275438,0.247097,0.223222,0.246703,0.274164,0.258293,0.232844,0.219999,0.208163,0.198367,0.173847,0.151341
HITL,2,40,148,21,2.48508,4.28688,4.28337,0.976152,0.338835,0.0471924,0.15,0.222511,0.250677,0.274987,0.246424,0.22228,0.247614,0.270621,0.255422,0.233552,0.219874,0.206551,0.197052,0.175614,0.15
HITL,2,40,148,22,2.47503,4.28688,4.28481,0.972199,0.3389,0.0471924,0.150009,0.223686,0.25383,0.278138,0.247071,0.223566,0.247206,0.273787,0.256707,0.232452,0.218145,0.207244,0.197405,0.1727,0.150242
HITL,2,40,148,23,2.49232,4.07253,4.0665,0.979001,0.319549,0.0471924,0.150811,0.224333,0.252709,0.273442,0.247775,0.222592,0.24693,0.268384,0.256878,0.235255,0.21863,0.208938,0.196503,0.174089,0.15
HITL,2,40,148,24,2.51131,4.07253,4.06975,0.986467,0.319696,0.0471924,0.15,0.224746,0.252158,0.275999,0.247106,0.223578,0.246379,0.270179,0.257449,0.233662,0.219289,0.20832,0.197054,0.1743,0.15
HITL,2,40,148,25,2.5242,4.28688,4.28482,0.991538,0.3389,0.0471924,0.15,0.221564,0.252354,0.27791,0.246944,0.225597,0.247993,0.267651,0.256321,0.234507,0.219035,0.208284,0.196009,0.174171,0.15
HITL,2,40,148,26,2.46487,4.28688,4.28555,0.968205,0.338933,0.0471924,0.15,0.2221,0.250206,0.275248,0.247423,0.224262,0.245911,0.268958,0.257873,0.232629,0.218834,0.207075,0.195304,0.175222,0.150891
HITL,2,40,148,27,2.54572,4.28688,4.28415,1,0.33887,0.0471924,0.15,0.222701,0.252304,0.276398,0.248872,0.22327,0.247775,0.273393,0.257411,0.235173,0.219854,0.208238,0.196822,0.174383,0.15
HITL,2,40,148,28,2.50782,4.07253,4.06971,0.985097,0.319694,0.0471924,0.150071,0.221533,0.25268,0.274018,0.248226,0.223376,0.245801,0.273154,0.257906,0.233758,0.220236,0.206829,0.196604,0.173772,0.15
HITL,2,40,148,29,2.49159,4.28688,4.28059,0.978712,0.33871,0.0471924,0.150885,0.221176,0.250401,0.277866,0.249967,0.223307,0.24658,0.268406,0.25706,0.23413,0.219511,0.208497,0.199041,0.174433,0.15
HITL,2,40,148,30,2.44778,4.28688,4.2851,0.961483,0.338913,0.0471924,0.151401,0.223548,0.250794,0.277436,0.247103,0.223712,0.247463,0.271711,0.258132,0.235503,0.218565,0.207502,0.194799,0.176124,0.1505
HITL,2,40,148,31,2.46753,4.28688,4.283,0.969252,0.338818,0.0471924,0.15,0.224542,0.251174,0.279387,0.248147,0.222201,0.247636,0.273725,0.257113,0.233386,0.218987,0.208937,0.196105,0.173931,0.150722
HITL,2,40,148,32,2.48313,4.28688,4.28542,0.975387,0.338927,0.0471924,0.15017,0.222109,0.25228,0.277687,0.248385,0.223003,0.24755,0.274148,0.256658,0.233541,0.219967,0.208186,0.196953,0.174988,0.150879
HITL,2,40,148,33,2.49266,4.07253,4.06951,0.979135,0.319685,0.0471924,0.15,0.222605,0.251397,0.277412,0.249045,0.224015,0.246249,0.272647,0.259813,0.235905,0.220128,0.208133,0.196035,0.174286,0.151271
HITL,2,40,148,34,2.48134,4.28688,4.28562,0.974683,0.338936,0.0471924,0.15,0.222309,0.25225,0.27584,0.248235,0.221429,0.246818,0.275219,0.258757,0.232316,0.218887,0.207194,0.195684,0.174158,0.150303
HITL,2,40,148,35,2.47009,4.07253,4.06898,0.970258,0.319661,0.0471924,0.151001,0.224563,0.251367,0.277836,0.249985,0.224001,0.246913,0.26931,0.257654,0.233395,0.219177,0.206683,0.195702,0.175175,0.15057
HITL,2,40,148,36,2.49824,4.28688,4.28539,0.98133,0.338926,0.0471924,0.150245,0.222393,0.252249,0.274744,0.247278,0.221939,0.249331,0.273798,0.258042,0.233469,0.219055,0.208391,0.198193,0.175236,0.15
HITL,2,40,148,37,2.4806,4.28688,4.28604,0.974391,0.338955,0.0471924,0.150408,0.223192,0.252822,0.276697,0.249043,0.223313,0.247644,0.274648,0.257793,0.233617,0.2195,0.208339,0.197472,0.175026,0.150943
