exp_id,seed,k_eval,gen,id,t_spin,h_score,t_norm,h_norm,diversity,r_0,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,r_13,r_14,r_15,r_16,r_17,r_18,r_19
noHITL,1,0,3,12,0.0155998,,0.793471,0,0.423782,0.174271,0.330209,0.271591,0.395505,0.370873,0.359282,0.273192,0.185031,0.282144,0.4,0.135578,0.1,0.370439,0.344053,0.193008,0.4,0.353384,0.366084,0.334605,0.114756
noHITL,1,0,3,13,0.0128491,,0.511948,0,0.423782,0.206499,0.223833,0.326988,0.328287,0.4,0.257147,0.251615,0.148649,0.298066,0.4,0.239547,0.229263,0.296484,0.29287,0.163768,0.4,0.352706,0.396408,0.358352,0.11787
noHITL,1,0,3,14,0.0136638,,0.595332,0,0.423782,0.162416,0.385035,0.303204,0.348314,0.318672,0.293277,0.176933,0.145694,0.252175,0.356405,0.106051,0.344281,0.221709,0.338791,0.252471,0.363553,0.35424,0.291432,0.330762,0.387594
noHITL,1,0,3,15,0.0172424,,0.961577,0,0.423782,0.24708,0.248973,0.340995,0.39502,0.379911,0.220434,0.375492,0.389588,0.301684,0.4,0.1,0.359732,0.379136,0.318636,0.120925,0.362183,0.331816,0.4,0.4,0.123309
noHITL,1,0,3,16,0.0122234,,0.447921,0,0.423782,0.243347,0.366412,0.267795,0.356319,0.276654,0.257315,0.231999,0.107264,0.250372,0.4,0.185485,0.225841,0.35151,0.278463,0.124608,0.384438,0.31681,0.356317,0.334137,0.332586
noHITL,1,0,3,17,0.0116511,,0.389347,0,0.423782,0.161399,0.247578,0.296257,0.261036,0.4,0.248705,0.198741,0.206833,0.19593,0.380781,0.1,0.203679,0.384849,0.358235,0.253421,0.333254,0.352841,0.345454,0.33386,0.158236
noHITL,1,0,3,18,0.0140309,,0.6329,0,0.423782,0.161154,0.235344,0.228822,0.28864,0.315796,0.324692,0.181926,0.1,0.255817,0.39235,0.1,0.196151,0.4,0.362039,0.32518,0.233304,0.295948,0.379079,0.395352,0.14985
noHITL,1,0,3,19,0.0119686,,0.421836,0,0.423782,0.286541,0.389303,0.273609,0.338172,0.32882,0.277883,0.227425,0.150042,0.27691,0.390563,0.16734,0.197071,0.4,0.256899,0.186875,0.330037,0.328845,0.325043,0.145608,0.277276
noHITL,1,0,3,20,0.0123049,,0.45626,0,0.423782,0.107737,0.271214,0.318146,0.290546,0.4,0.312947,0.237492,0.175674,0.273944,0.32655,0.24981,0.370732,0.328612,0.318634,0.156306,0.267762,0.122574,0.4,0.378583,0.183849
noHITL,1,0,3,21,0.00995159,,0.215412,0,0.423782,0.173648,0.238589,0.229666,0.35231,0.355637,0.321997,0.229332,0.149778,0.266393,0.352858,0.1,0.157832,0.289214,0.243005,0.289312,0.26291,0.367302,0.4,0.206607,0.286898
noHITL,1,0,3,22,0.0176178,,1,0,0.423782,0.246201,0.366068,0.4,0.329583,0.339149,0.392322,0.156775,0.249858,0.306547,0.357577,0.219699,0.366796,0.394207,0.305752,0.118563,0.391038,0.269305,0.376211,0.365266,0.4
noHITL,1,0,3,23,0.0126855,,0.495208,0,0.423782,0.128838,0.334344,0.237677,0.294357,0.377013,0.195553,0.147067,0.146682,0.239681,0.4,0.182718,0.132991,0.4,0.377017,0.291834,0.280531,0.236765,0.4,0.284419,0.114979
noHITL,1,0,3,24,0.0140094,,0.630702,0,0.423782,0.18473,0.347975,0.272816,0.397914,0.366272,0.360115,0.132586,0.199761,0.248929,0.365448,0.168421,0.1,0.277908,0.300238,0.144529,0.363835,0.4,0.4,0.336716,0.191952
noHITL,1,0,3,25,0.0158619,,0.820288,0,0.423782,0.267296,0.4,0.30836,0.252749,0.381849,0.340053,0.109206,0.145689,0.228478,0.375732,0.160519,0.296219,0.4,0.4,0.150415,0.3412,0.392932,0.341466,0.224996,0.15595
noHITL,1,0,3,26,0.0123543,,0.461314,0,0.423782,0.1,0.278526,0.222535,0.367833,0.355491,0.315177,0.181174,0.190398,0.196659,0.394452,0.151646,0.1,0.363541,0.353383,0.314334,0.349764,0.292622,0.359349,0.359623,0.36511
noHITL,1,0,3,27,0.0120043,,0.425492,0,0.423782,0.211175,0.295996,0.185627,0.274368,0.4,0.318215,0.12729,0.218013,0.316593,0.4,0.170421,0.199371,0.328403,0.24974,0.259946,0.316595,0.181056,0.344699,0.3893,0.110242
noHITL,1,0,3,28,0.0130431,,0.531807,0,0.423782,0.255578,0.335987,0.381536,0.306701,0.4,0.4,0.317994,0.17055,0.290089,0.4,0.235762,0.266843,0.3319,0.345423,0.136186,0.326654,0.258925,0.31187,0.102648,0.102671
noHITL,1,0,3,29,0.0134517,,0.573628,0,0.423782,0.229165,0.372986,0.256239,0.315625,0.4,0.343745,0.159178,0.15058,0.223715,0.371935,0.102456,0.220248,0.328813,0.380081,0.246298,0.279223,0.270184,0.319691,0.220146,0.4
noHITL,1,0,3,30,0.0142075,,0.650972,0,0.423782,0.1852,0.4,0.263543,0.4,0.390086,0.340814,0.159493,0.151688,0.22101,0.374013,0.156491,0.255802,0.364038,0.367067,0.166852,0.292497,0.240394,0.4,0.152523,0.363459
noHITL,1,0,3,31,0.0140871,,0.638652,0,0.423782,0.298492,0.340806,0.4,0.4,0.381026,0.301024,0.282956,0.272328,0.242646,0.4,0.105264,0.364691,0.238317,0.336778,0.109752,0.373979,0.265937,0.360239,0.208077,0.355679
noHITL,1,0,3,32,0.0152961,,0.762386,0,0.423782,0.217313,0.4,0.281921,0.303087,0.4,0.21618,0.148422,0.1,0.308081,0.4,0.160667,0.167661,0.380614,0.371257,0.242999,0.4,0.31137,0.4,0.248954,0.102502
noHITL,1,0,3,33,0.0130654,,0.534087,0,0.423782,0.257708,0.25609,0.292717,0.255171,0.396654,0.26647,0.128842,0.139726,0.28769,0.374968,0.146111,0.256729,0.321498,0.292366,0.21569,0.343152,0.373026,0.4,0.303789,0.1
noHITL,1,0,3,34,0.0118696,,0.411707,0,0.423782,0.240546,0.377649,0.267984,0.388211,0.343214,0.339367,0.181416,0.150536,0.237393,0.4,0.154434,0.197782,0.278187,0.351848,0.251631,0.31445,0.26683,0.306882,0.1,0.347831
noHITL,1,0,3,35,0.0129557,,0.522865,0,0.423782,0.125153,0.375517,0.256391,0.265912,0.37668,0.4,0.105821,0.179513,0.264763,0.4,0.103378,0.267122,0.379931,0.358933,0.204499,0.266292,0.247914,0.30667,0.268254,0.336887
noHITL,1,0,3,36,0.014854,,0.71714,0,0.423782,0.238054,0.362074,0.231142,0.322589,0.356953,0.27877,0.259807,0.101261,0.186228,0.372315,0.1,0.240143,0.396314,0.360282,0.371173,0.359346,0.333775,0.372992,0.321993,0.334278
noHITL,1,0,3,37,0.0166789,,0.903901,0,0.423782,0.340035,0.210497,0.295427,0.334299,0.387959,0.313845,0.21906,0.133541,0.2554,0.349563,0.133668,0.28522,0.381685,0.362763,0.16627,0.341853,0.315706,0.386257,0.37664,0.1
noHITL,1,0,3,38,0.0161399,,0.848744,0,0.423782,0.268092,0.286887,0.4,0.247737,0.4,0.35787,0.333966,0.31853,0.260645,0.388569,0.212365,0.330155,0.272902,0.340312,0.1,0.381373,0.4,0.4,0.4,0.131147
noHITL,1,0,3,39,0.0139571,,0.625344,0,0.423782,0.161785,0.384581,0.238253,0.32613,0.360354,0.337962,0.198415,0.151524,0.244743,0.4,0.1,0.28261,0.4,0.348263,0.143258,0.302909,0.313241,0.33923,0.171841,0.360347
noHITL,1,0,4,0,0.0176178,,0.86328,0,0.393105,0.246201,0.366068,0.4,0.329583,0.339149,0.392322,0.156775,0.249858,0.306547,0.357577,0.219699,0.366796,0.394207,0.305752,0.118563,0.391038,0.269305,0.376211,0.365266,0.4
noHITL,1,0,4,1,0.0172424,,0.835496,0,0.393105,0.24708,0.248973,0.340995,0.39502,0.379911,0.220434,0.375492,0.389588,0.301684,0.4,0.1,0.359732,0.379136,0.318636,0.120925,0.362183,0.331816,0.4,0.4,0.123309
noHITL,1,0,4,2,0.00711488,,0.0859853,0,0.393105,0.243453,0.227891,0.253404,0.12662,0.173348,0.279521,0.270819,0.252425,0.104037,0.318829,0.209765,0.191829,0.111286,0.141122,0.197977,0.38425,0.333083,0.390103,0.273894,0.281546
noHITL,1,0,4,3,0.0153157,,0.692902,0,0.393105,0.278262,0.378133,0.150133,0.392798,0.24849,0.105185,0.333967,0.39289,0.344811,0.24582,0.391912,0.191876,0.124298,0.322218,0.326841,0.38258,0.299303,0.2844,0.243418,0.38078
noHITL,1,0,4,4,0.00595303,,0,0,0.393105,0.201932,0.275195,0.240986,0.252356,0.223871,0.211674,0.328571,0.21793,0.160083,0.210522,0.119439,0.135178,0.125309,0.317903,0.151041,0.341455,0.151182,0.20104,0.29218,0.214282
noHITL,1,0,4,5,0.00712217,,0.0865247,0,0.393105,0.206153,0.204086,0.375029,0.255731,0.30393,0.18594,0.348956,0.259788,0.369848,0.153554,0.100466,0.210731,0.137864,0.114232,0.290051,0.310559,0.184274,0.16769,0.25602,0.280844
noHITL,1,0,4,6,0.0154495,,0.702809,0,0.393105,0.266157,0.39696,0.276939,0.304148,0.346248,0.378554,0.192438,0.130809,0.297401,0.325653,0.192584,0.285942,0.372371,0.363737,0.141173,0.352508,0.305121,0.384782,0.4,0.37806
noHITL,1,0,4,7,0.0155273,,0.708562,0,0.393105,0.26266,0.354974,0.333431,0.38423,0.318119,0.252809,0.190326,0.368462,0.300952,0.340858,0.129418,0.299502,0.4,0.32829,0.106759,0.366009,0.323269,0.343271,0.393873,0.188732
noHITL,1,0,4,8,0.0160924,,0.750384,0,0.393105,0.296996,0.306538,0.382008,0.214421,0.363727,0.234975,0.378886,0.323282,0.260612,0.4,0.121432,0.365221,0.4,0.372033,0.141137,0.37732,0.298434,0.385042,0.4,0.160954
noHITL,1,0,4,9,0.012472,,0.482449,0,0.393105,0.211004,0.339209,0.297759,0.315335,0.361638,0.278849,0.305775,0.221006,0.299657,0.292498,0.118001,0.335406,0.360579,0.330373,0.1,0.4,0.312032,0.4,0.342819,0.247993
noHITL,1,0,4,10,0.0159785,,0.741956,0,0.393105,0.231799,0.266858,0.328111,0.257912,0.384204,0.171723,0.344773,0.364501,0.258077,0.343259,0.247453,0.391003,0.4,0.337262,0.1,0.4,0.372543,0.4,0.394434,0.148697
noHITL,1,0,4,11,0.0194652,,1,0,0.393105,0.258895,0.234548,0.388939,0.385683,0.392632,0.340865,0.359594,0.4,0.310347,0.380657,0.130207,0.337095,0.4,0.330041,0.164467,0.357316,0.378077,0.4,0.370662,0.129279
noHITL,1,0,4,12,0.0149668,,0.667086,0,0.393105,0.256186,0.322565,0.25934,0.346268,0.389151,0.349005,0.19007,0.1,0.24196,0.306244,0.136541,0.273377,0.4,0.368883,0.136995,0.349753,0.306498,0.350831,0.4,0.133448
noHITL,1,0,4,13,0.0185654,,0.933406,0,0.393105,0.218745,0.308039,0.389668,0.368428,0.379389,0.356384,0.381705,0.297031,0.297461,0.366311,0.210966,0.302103,0.4,0.323185,0.125931,0.339234,0.327086,0.4,0.4,0.192992
noHITL,1,0,4,14,0.0171197,,0.826411,0,0.393105,0.280653,0.262098,0.386604,0.375223,0.4,0.184894,0.225067,0.4,0.27786,0.4,0.149451,0.386785,0.4,0.298393,0.1,0.306829,0.317045,0.361767,0.396636,0.4
noHITL,1,0,4,15,0.0180721,,0.896898,0,0.393105,0.266447,0.237048,0.332163,0.352325,0.386151,0.4,0.204252,0.100158,0.309808,0.377457,0.224169,0.354756,0.4,0.310753,0.205538,0.348815,0.300977,0.4,0.395729,0.395353
noHITL,1,0,4,16,0.0149172,,0.663415,0,0.393105,0.28428,0.4,0.280495,0.305954,0.357885,0.391883,0.1,0.189657,0.222253,0.373879,0.16044,0.354861,0.4,0.4,0.179648,0.356963,0.259354,0.39113,0.306301,0.247635
noHITL,1,0,4,17,0.0164405,,0.776151,0,0.393105,0.277169,0.204022,0.324217,0.36697,0.343788,0.273228,0.4,0.131307,0.247892,0.4,0.153542,0.305108,0.398517,0.300789,0.174233,0.388722,0.32198,0.4,0.355913,0.1
noHITL,1,0,4,18,0.018068,,0.896596,0,0.393105,0.309125,0.4,0.357852,0.36342,0.38622,0.329517,0.1,0.137523,0.274455,0.4,0.202368,0.306358,0.4,0.328766,0.105913,0.390435,0.35169,0.349772,0.326242,0.154503
noHITL,1,0,4,19,0.0152188,,0.685732,0,0.393105,0.273898,0.268955,0.352996,0.292692,0.327579,0.354498,0.343695,0.366272,0.269612,0.378263,0.194392,0.305841,0.4,0.2852,0.1,0.339315,0.278114,0.355271,0.4,0.100381
noHITL,1,0,4,20,0.0171327,,0.827376,0,0.393105,0.258044,0.391977,0.373182,0.383391,0.336949,0.372692,0.189122,0.4,0.297656,0.4,0.233461,0.363974,0.4,0.333053,0.160954,0.344464,0.266812,0.379137,0.347841,0.33261
noHITL,1,0,4,21,0.0146436,,0.643166,0,0.393105,0.244121,0.243705,0.38234,0.4,0.4,0.277056,0.365394,0.307677,0.362062,0.364357,0.17284,0.362149,0.394468,0.341449,0.155111,0.380269,0.341996,0.321105,0.198451,0.195518
noHITL,1,0,4,22,0.0157092,,0.722026,0,0.393105,0.248062,0.227579,0.4,0.388879,0.36585,0.191996,0.332933,0.242462,0.286126,0.398864,0.216034,0.4,0.4,0.310406,0.186155,0.332449,0.315023,0.363601,0.378924,0.14396
noHITL,1,0,4,23,0.0186381,,0.938788,0,0.393105,0.245358,0.275908,0.370152,0.342125,0.4,0.4,0.4,0.256169,0.319456,0.4,0.224148,0.392695,0.397448,0.316893,0.155366,0.368588,0.312376,0.371678,0.389142,0.2973
noHITL,1,0,4,24,0.0192402,,0.983348,0,0.393105,0.240655,0.4,0.338992,0.356418,0.4,0.378933,0.4,0.341359,0.255854,0.4,0.20796,0.340534,0.4,0.297417,0.1,0.38741,0.23762,0.354266,0.372616,0.326471
noHITL,1,0,4,25,0.0167128,,0.796298,0,0.393105,0.224829,0.253272,0.386008,0.311093,0.381933,0.363051,0.384203,0.392179,0.224071,0.397699,0.225513,0.358931,0.26965,0.343733,0.121103,0.4,0.373874,0.385424,0.4,0.160625
noHITL,1,0,4,26,0.017178,,0.830728,0,0.393105,0.212913,0.335619,0.4,0.315791,0.350703,0.349784,0.1,0.226899,0.310484,0.389327,0.216974,0.350323,0.4,0.329624,0.112638,0.388783,0.26197,0.4,0.381733,0.239793
noHITL,1,0,4,27,0.0121975,,0.462135,0,0.393105,0.30319,0.228383,0.332282,0.246534,0.4,0.301834,0.14508,0.16343,0.23349,0.30175,0.117697,0.339865,0.394,0.357757,0.159506,0.320021,0.331998,0.384707,0.267203,0.206016
noHITL,1,0,4,28,0.0134632,,0.555804,0,0.393105,0.237771,0.227616,0.273606,0.289899,0.382233,0.37138,0.182816,0.204546,0.296209,0.31668,0.229683,0.326833,0.4,0.365416,0.148399,0.369218,0.284019,0.377713,0.391109,0.161719
noHITL,1,0,4,29,0.0157704,,0.726555,0,0.393105,0.296161,0.4,0.311556,0.32768,0.4,0.246246,0.12048,0.387317,0.277828,0.341004,0.148693,0.303169,0.359933,0.4,0.115004,0.391605,0.296042,0.376433,0.252565,0.1
noHITL,1,0,4,30,0.0161414,,0.754012,0,0.393105,0.399838,0.197119,0.395726,0.335142,0.380116,0.296521,0.167235,0.190469,0.212197,0.344844,0.212431,0.302843,0.399496,0.329563,0.147722,0.359157,0.305221,0.38322,0.376839,0.1
noHITL,1,0,4,31,0.018193,,0.905844,0,0.393105,0.240137,0.377499,0.4,0.300139,0.4,0.350858,0.352379,0.27199,0.304152,0.392078,0.233597,0.342751,0.363363,0.314729,0.129174,0.393619,0.348708,0.4,0.374981,0.13909
noHITL,1,0,4,32,0.0160564,,0.747723,0,0.393105,0.261532,0.340731,0.4,0.342009,0.390965,0.344606,0.135892,0.193091,0.248926,0.384789,0.228176,0.306275,0.378411,0.34599,0.121899,0.346007,0.355591,0.348705,0.283918,0.179889
noHITL,1,0,4,33,0.0159035,,0.736406,0,0.393105,0.268828,0.289958,0.4,0.393878,0.355482,0.321043,0.38591,0.4,0.308176,0.374798,0.177954,0.324488,0.278356,0.287885,0.140652,0.353887,0.299987,0.378896,0.398386,0.154506
noHITL,1,0,4,34,0.0155164,,0.707756,0,0.393105,0.236347,0.39464,0.347842,0.237485,0.377763,0.33521,0.174844,0.273357,0.216107,0.4,0.179269,0.347044,0.376312,0.345388,0.101663,0.379499,0.394544,0.374871,0.307713,0.219839
noHITL,1,0,4,35,0.0152707,,0.689572,0,0.393105,0.241548,0.316341,0.333471,0.4,0.392652,0.157561,0.151837,0.28306,0.238403,0.377484,0.206446,0.341854,0.4,0.360356,0.116078,0.369942,0.37714,0.4,0.2375,0.120995
noHITL,1,0,4,36,0.018125,,0.900813,0,0.393105,0.282198,0.317046,0.395697,0.4,0.383332,0.286449,0.379734,0.4,0.283808,0.349416,0.294898,0.372297,0.324026,0.351341,0.1,0.366921,0.340674,0.38127,0.4,0.144301
noHITL,1,0,4,37,0.0155918,,0.713335,0,0.393105,0.32221,0.266347,0.293823,0.240796,0.395555,0.341645,0.155807,0.132495,0.263925,0.37025,0.172179,0.272834,0.396527,0.36432,0.196283,0.30732,0.4,0.328558,0.4,0.101757
noHITL,1,0,4,38,0.0161359,,0.753605,0,0.393105,0.263133,0.4,0.325357,0.285997,0.37584,0.286527,0.222995,0.161695,0.280721,0.377737,0.271462,0.290335,0.36835,0.372509,0.11146,0.4,0.4,0.32482,0.295384,0.140333
noHITL,1,0,4,39,0.0135967,,0.56569,0,0.393105,0.305834,0.202454,0.293042,0.154851,0.4,0.323289,0.252002,0.298468,0.287273,0.390805,0.234185,0.243352,0.295865,0.356135,0.102348,0.358714,0.372689,0.4,0.380389,0.155478
noHITL,1,0,5,0,0.0194652,,0.924005,0,0.318152,0.258895,0.234548,0.388939,0.385683,0.392632,0.340865,0.359594,0.4,0.310347,0.380657,0.130207,0.337095,0.4,0.330041,0.164467,0.357316,0.378077,0.4,0.370662,0.129279
noHITL,1,0,5,1,0.0192402,,0.907475,0,0.318152,0.240655,0.4,0.338992,0.356418,0.4,0.378933,0.4,0.341359,0.255854,0.4,0.20796,0.340534,0.4,0.297417,0.1,0.38741,0.23762,0.354266,0.372616,0.326471
noHITL,1,0,5,2,0.00955153,,0.195691,0,0.318152,0.193207,0.217757,0.191838,0.212957,0.299086,0.37426,0.180199,0.287133,0.35517,0.101821,0.112112,0.206142,0.374667,0.293226,0.263052,0.3706,0.39865,0.106033,0.267308,0.147588
noHITL,1,0,5,3,0.00965766,,0.203488,0,0.318152,0.175558,0.167898,0.195979,0.148725,0.392186,0.379998,0.383705,0.174378,0.304638,0.280111,0.118304,0.299287,0.274674,0.353753,0.121052,0.308474,0.105509,0.384569,0.319336,0.239286
noHITL,1,0,5,4,0.00848537,,0.117365,0,0.318152,0.106177,0.142812,0.367757,0.354082,0.235415,0.378809,0.161938,0.107455,0.336353,0.151256,0.290629,0.261911,0.132449,0.304832,0.141455,0.28908,0.270567,0.258203,0.237705,0.333373
noHITL,1,0,5,5,0.00688781,,0,0,0.318152,0.210979,0.210782,0.107044,0.326647,0.322786,0.238792,0.28297,0.106189,0.13615,0.121534,0.387669,0.1826,0.129326,0.361792,0.345677,0.113337,0.217438,0.172024,0.211151,0.332934
noHITL,1,0,5,6,0.0188728,,0.88048,0,0.318152,0.311145,0.4,0.33176,0.379218,0.4,0.346784,0.4,0.298117,0.286837,0.390946,0.147628,0.353702,0.4,0.339951,0.104312,0.347183,0.306815,0.4,0.4,0.304464
noHITL,1,0,5,7,0.0161781,,0.682516,0,0.318152,0.294035,0.353936,0.358256,0.355178,0.4,0.340536,0.334673,0.30261,0.208357,0.343513,0.26074,0.267966,0.298087,0.353748,0.146769,0.306492,0.36234,0.4,0.4,0.172259
noHITL,1,0,5,8,0.0203111,,0.986149,0,0.318152,0.284445,0.382548,0.4,0.4,0.4,0.371869,0.350398,0.33357,0.278158,0.397091,0.144778,0.280795,0.349082,0.308962,0.148572,0.4,0.358017,0.372937,0.393136,0.1
noHITL,1,0,5,9,0.018604,,0.860732,0,0.318152,0.237959,0.4,0.357201,0.316389,0.4,0.375992,0.378506,0.361297,0.283353,0.349296,0.225128,0.377934,0.4,0.338585,0.155341,0.38111,0.241398,0.392105,0.355037,0.301201
noHITL,1,0,5,10,0.0180216,,0.81795,0,0.318152,0.18708,0.268386,0.365152,0.369909,0.362917,0.327566,0.4,0.38671,0.280535,0.379014,0.167314,0.254231,0.365894,0.338005,0.125691,0.365466,0.363377,0.4,0.4,0.202865
noHITL,1,0,5,11,0.0193723,,0.917178,0,0.318152,0.225253,0.4,0.4,0.399335,0.4,0.340129,0.343208,0.351069,0.276404,0.4,0.228841,0.381318,0.366095,0.279676,0.12313,0.4,0.299038,0.4,0.350643,0.250678
noHITL,1,0,5,12,0.0192862,,0.910855,0,0.318152,0.281801,0.387114,0.36597,0.274307,0.4,0.4,0.4,0.210933,0.376734,0.4,0.198508,0.4,0.369793,0.324154,0.110632,0.4,0.240698,0.322246,0.4,0.29559
noHITL,1,0,5,13,0.0151657,,0.608137,0,0.318152,0.25489,0.248263,0.390646,0.307289,0.330616,0.371506,0.374488,0.286981,0.339604,0.341646,0.219299,0.367043,0.386943,0.286901,0.168952,0.353263,0.25375,0.378495,0.4,0.25788
noHITL,1,0,5,14,0.0184995,,0.853057,0,0.318152,0.240491,0.221199,0.4,0.4,0.379245,0.341944,0.38516,0.341923,0.326637,0.4,0.171607,0.318243,0.387433,0.390841,0.124477,0.396975,0.322775,0.378258,0.392353,0.17952
noHITL,1,0,5,15,0.0154834,,0.631476,0,0.318152,0.299453,0.33328,0.382428,0.279853,0.4,0.354435,0.4,0.259833,0.256527,0.345883,0.187561,0.309034,0.354678,0.357269,0.183343,0.378248,0.347599,0.370671,0.349909,0.1
noHITL,1,0,5,16,0.0198996,,0.955917,0,0.318152,0.238072,0.369371,0.371243,0.4,0.4,0.4,0.381511,0.362482,0.235392,0.383405,0.1,0.378268,0.396397,0.325552,0.214836,0.393512,0.368804,0.337913,0.33704,0.14664
noHITL,1,0,5,17,0.0182591,,0.835398,0,0.318152,0.28383,0.216607,0.38454,0.3817,0.4,0.361409,0.357887,0.384407,0.284003,0.393339,0.117022,0.323117,0.4,0.313058,0.107592,0.315001,0.33172,0.4,0.4,0.258346
noHITL,1,0,5,18,0.0166731,,0.718883,0,0.318152,0.262304,0.319082,0.4,0.272596,0.359679,0.36139,0.3341,0.268614,0.334563,0.398361,0.22366,0.4,0.35811,0.307766,0.105882,0.359143,0.321406,0.341844,0.359692,0.143898
noHITL,1,0,5,19,0.0173018,,0.765068,0,0.318152,0.265048,0.26929,0.4,0.286759,0.393351,0.336077,0.4,0.234686,0.315722,0.4,0.234482,0.334142,0.4,0.320912,0.151353,0.354523,0.282188,0.4,0.4,0.265748
noHITL,1,0,5,20,0.0168957,,0.735233,0,0.318152,0.21347,0.342273,0.356581,0.307582,0.360429,0.364058,0.309808,0.241289,0.315936,0.369725,0.221058,0.292964,0.4,0.353865,0.110548,0.368651,0.334211,0.4,0.351063,0.165981
noHITL,1,0,5,21,0.0169237,,0.73729,0,0.318152,0.232966,0.4,0.392856,0.233987,0.4,0.299085,0.286081,0.251164,0.355306,0.374722,0.26452,0.339845,0.4,0.294949,0.134554,0.392196,0.299928,0.367527,0.348781,0.218214
noHITL,1,0,5,22,0.0192348,,0.907073,0,0.318152,0.286154,0.280055,0.352508,0.4,0.367105,0.323295,0.384187,0.350591,0.33883,0.334568,0.1,0.269335,0.382103,0.340991,0.236888,0.301714,0.360778,0.369423,0.39138,0.1
noHITL,1,0,5,23,0.0196842,,0.940094,0,0.318152,0.257085,0.36921,0.4,0.356639,0.370973,0.332068,0.384338,0.321686,0.323118,0.4,0.23828,0.337088,0.4,0.286118,0.123685,0.377887,0.339952,0.4,0.343586,0.217251
noHITL,1,0,5,24,0.0162161,,0.685308,0,0.318152,0.227148,0.226619,0.369281,0.358446,0.350097,0.396194,0.378132,0.22964,0.336852,0.4,0.176706,0.287992,0.367088,0.348265,0.224456,0.335183,0.318995,0.385032,0.391742,0.2401
noHITL,1,0,5,25,0.0188497,,0.878787,0,0.318152,0.273163,0.231106,0.4,0.342304,0.4,0.395413,0.4,0.269429,0.299501,0.4,0.234285,0.306648,0.4,0.308005,0.164226,0.388772,0.305931,0.392011,0.396985,0.159526
noHITL,1,0,5,26,0.0180416,,0.819419,0,0.318152,0.220818,0.327766,0.366037,0.34945,0.383931,0.346279,0.362508,0.378237,0.333086,0.382694,0.1,0.25622,0.378081,0.305065,0.111121,0.338234,0.322288,0.4,0.387604,0.146033
noHITL,1,0,5,27,0.0197824,,0.94731,0,0.318152,0.226097,0.384391,0.377042,0.27539,0.4,0.371339,0.384504,0.341801,0.294366,0.4,0.17615,0.330324,0.4,0.350959,0.11632,0.4,0.33209,0.392581,0.378144,0.120996
noHITL,1,0,5,28,0.0175637,,0.784305,0,0.318152,0.223409,0.272277,0.351251,0.365531,0.4,0.4,0.4,0.259336,0.262993,0.4,0.200485,0.4,0.4,0.298626,0.125942,0.4,0.274937,0.362191,0.344763,0.309828
noHITL,1,0,5,29,0.0204997,,1,0,0.318152,0.288144,0.4,0.329518,0.398141,0.4,0.383573,0.4,0.369765,0.282628,0.4,0.195924,0.314441,0.350865,0.301982,0.105723,0.398795,0.4,0.37706,0.350694,0.125846
noHITL,1,0,5,30,0.017993,,0.815849,0,0.318152,0.278327,0.198512,0.385131,0.356164,0.4,0.356716,0.365662,0.374078,0.304532,0.366135,0.162239,0.343438,0.381541,0.288084,0.165663,0.327519,0.352136,0.4,0.365234,0.1
noHITL,1,0,5,31,0.0191293,,0.899324,0,0.318152,0.234068,0.289428,0.4,0.34748,0.349504,0.4,0.379167,0.272551,0.337705,0.387856,0.224611,0.333876,0.4,0.361219,0.164851,0.387871,0.316745,0.350325,0.382502,0.179998
noHITL,1,0,5,32,0.0193644,,0.916599,0,0.318152,0.171399,0.341873,0.4,0.4,0.355395,0.391455,0.365303,0.223215,0.334848,0.365019,0.191602,0.279071,0.4,0.380179,0.157244,0.374471,0.292144,0.362478,0.394333,0.166893
noHITL,1,0,5,33,0.0179913,,0.815722,0,0.318152,0.243898,0.4,0.392378,0.26912,0.370561,0.275886,0.4,0.25286,0.289665,0.394461,0.224667,0.383906,0.4,0.285456,0.102652,0.4,0.223559,0.4,0.396086,0.309984
noHITL,1,0,5,34,0.0193737,,0.917278,0,0.318152,0.164759,0.387795,0.398963,0.366555,0.390761,0.349764,0.374555,0.305133,0.266448,0.369997,0.2001,0.337932,0.396063,0.365472,0.158557,0.351362,0.327857,0.4,0.4,0.218827
noHITL,1,0,5,35,0.0162243,,0.685912,0,0.318152,0.22551,0.4,0.379619,0.272151,0.4,0.341428,0.365496,0.256091,0.265458,0.374886,0.225567,0.378738,0.364605,0.294549,0.141926,0.388031,0.218818,0.395513,0.293339,0.1
noHITL,1,0,5,36,0.016555,,0.710205,0,0.318152,0.117954,0.31262,0.335719,0.350488,0.338198,0.353626,0.370652,0.31558,0.212471,0.367714,0.258059,0.312631,0.389155,0.297844,0.1,0.36612,0.366214,0.323647,0.4,0.302331
noHITL,1,0,5,37,0.0160445,,0.672697,0,0.318152,0.190561,0.368719,0.4,0.298053,0.382667,0.322349,0.340067,0.29758,0.33788,0.362792,0.227964,0.355177,0.349209,0.272745,0.1,0.4,0.324952,0.360123,0.335972,0.113228
noHITL,1,0,5,38,0.0193057,,0.912282,0,0.318152,0.261753,0.330522,0.398635,0.296684,0.4,0.384624,0.39018,0.316861,0.291758,0.39467,0.197076,0.354256,0.39357,0.285356,0.129868,0.4,0.311476,0.373696,0.393425,0.267422
